0.09, -0.95, 1
0.36, -0.28, 1
-0.73, -0.64, 0
-0.88, -0.93, 0
-0.69, -0.48, 0
0.33, 0.55, 1
-0.36, 0.22, 0
-0.92, 0.62, 0
-0.08, 0.67, 0
0.57, -0.33, 1
0.98, -0.44, 1
-0.63, 0.39, 0
-0.55, 0.63, 0
-0.74, -0.90, 0
-0.55, -0.97, 0
-0.93, -0.98, 0
0.44, -0.70, 1
-0.43, 0.46, 0
0.57, -0.96, 1
0.50, 0.02, 1
-0.52, -0.12, 0
0.46, -0.29, 1
0.30, -0.80, 1
0.92, -0.07, 1
0.14, -0.33, 1
0.98, 0.10, 1
0.47, -0.35, 1
-0.87, 0.15, 0
-0.10, 0.96, 0
0.76, 0.21, 1
0.99, -0.33, 1
0.87, -0.48, 1
0.39, -0.93, 1
0.80, 0.59, 1
-0.12, -0.62, 1
0.94, -0.15, 1
0.24, 0.20, 1
0.92, 0.76, 1
0.49, -0.76, 1
0.80, 0.49, 1
0.47, 0.58, 1
0.31, 0.53, 1
-0.98, 0.14, 0
0.53, 0.23, 1
-0.99, 0.47, 0
-0.10, -0.38, 1
0.19, -0.97, 1
1.00, 0.40, 1
0.72, -0.29, 1
-0.62, 0.52, 0
0.59, -0.98, 1
-0.99, 0.05, 0
-0.12, -0.48, 1
0.23, -0.10, 1
0.50, -0.83, 1
0.91, -0.02, 1
0.78, -0.94, 1
0.26, -0.89, 1
-0.88, -0.21, 0
0.35, -0.74, 1
0.92, 0.36, 1
0.76, -0.55, 1
0.11, -0.42, 1
-0.85, -0.13, 0
0.16, 0.25, 1
0.49, 0.62, 1
0.76, -0.46, 1
-0.67, -0.46, 0
-0.81, 0.23, 0
0.59, 1.00, 1
-0.22, 0.92, 0
0.12, -0.18, 1
0.76, -0.94, 1
-0.67, 0.73, 0
0.37, -0.24, 1
0.98, 0.86, 1
0.63, 0.20, 1
-0.48, 0.06, 0
0.02, -0.69, 1
-0.17, 0.66, 0
-0.33, 0.03, 0
0.69, -0.48, 1
