-0.15, -0.26, 0
0.93, 0.90, 0
0.46, 0.16, 1
0.58, -0.94, 0
0.94, -0.46, 1
-0.21, 0.09, 1
-0.96, 0.74, 1
0.04, 1.00, 0
0.09, 0.03, 1
-0.64, -0.76, 0
0.29, -0.81, 0
0.69, 0.13, 1
0.46, 0.51, 0
-0.13, -0.89, 0
0.13, -0.81, 0
-0.10, -0.83, 0
0.55, -0.92, 0
0.62, -0.40, 1
0.48, -0.82, 0
0.13, 0.84, 0
-0.39, 0.93, 0
-0.24, 0.13, 1
0.93, -0.08, 1
-0.28, -0.51, 0
-0.83, -0.92, 0
0.96, 0.18, 1
-0.16, 0.10, 1
0.28, 0.58, 0
0.64, -0.12, 1
0.60, 0.95, 0
0.12, 0.75, 0
-0.66, 0.90, 0
-0.15, -0.30, 0
-0.45, 0.28, 1
-0.46, -0.19, 1
0.77, 0.30, 0
-0.91, -0.53, 1
0.23, -0.19, 1
-0.57, 0.63, 1
0.62, 0.57, 0
-0.17, 0.26, 0
0.57, -0.93, 0
0.00, 0.20, 0
0.42, -0.91, 0
0.48, -0.51, 0
0.37, 0.80, 0
-0.60, -0.99, 0
0.50, -0.53, 0
0.64, 0.30, 0
0.65, -0.33, 1
0.73, 0.50, 0
-0.51, -0.35, 1
0.25, -0.99, 0
-0.49, -0.48, 0
0.53, -0.90, 0
-0.02, 0.47, 0
0.33, -0.84, 0
0.34, -0.02, 1
-0.29, 0.65, 0
-0.34, 0.51, 0
0.90, -0.45, 1
0.69, 0.04, 1
-0.78, 0.99, 0
